INFO 2024-09-28 09:10:42,755 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-28 09:13:45,533 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\_compat_pickle.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1727535193.6796765
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\asyncio\connection.py first seen with mtime 1727536050.6685605
DEBUG 2024-09-28 09:13:45,534 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,534 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\taskgroups.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\ciphers\__init__.py first seen with mtime 1727535808.6801782
DEBUG 2024-09-28 09:13:45,534 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\fields\ranges.py first seen with mtime 1727535192.9416244
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1727535193.7006173
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\smartif.py first seen with mtime 1727535194.0268142
DEBUG 2024-09-28 09:13:45,534 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\views.py first seen with mtime 1727535794.5755162
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\inventory\inventory\__init__.py first seen with mtime 1727535330.8520365
DEBUG 2024-09-28 09:13:45,535 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\iterators.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,535 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\http\server.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\encoding.py first seen with mtime 1727535194.066613
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1727535193.7004354
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1727535794.5646408
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1727535194.0646434
DEBUG 2024-09-28 09:13:45,535 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\schemas\inspectors.py first seen with mtime 1727535794.6686716
DEBUG 2024-09-28 09:13:45,535 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\tempfile.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1727535194.0772598
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\__init__.py first seen with mtime 1727535193.9443338
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1727535192.923519
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\base.py first seen with mtime 1727535193.7079728
DEBUG 2024-09-28 09:13:45,536 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\unittest\signals.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\context.py first seen with mtime 1727535194.020074
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1727535193.6756866
DEBUG 2024-09-28 09:13:45,536 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\re\_casefix.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,536 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\operator.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,536 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1727535190.5846937
DEBUG 2024-09-28 09:13:45,537 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\exceptions.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1727535194.0336082
DEBUG 2024-09-28 09:13:45,537 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_ssl.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\i18n.py first seen with mtime 1727535194.092746
DEBUG 2024-09-28 09:13:45,537 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\cluster.py first seen with mtime 1727536050.6296506
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1727535794.667786
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1727535190.9575002
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1727535193.9127486
DEBUG 2024-09-28 09:13:45,537 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1727535193.9360578
DEBUG 2024-09-28 09:13:45,537 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,538 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,538 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1727535191.603704
DEBUG 2024-09-28 09:13:45,538 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\datetime.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1727535191.8016033
DEBUG 2024-09-28 09:13:45,538 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\argparse.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1727535193.9400392
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1727535191.798937
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1727535192.912569
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\constants.py first seen with mtime 1727535193.9127486
DEBUG 2024-09-28 09:13:45,538 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\urls.py first seen with mtime 1727535794.7607052
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework_simplejwt\exceptions.py first seen with mtime 1727535885.1708953
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\inventory\user_inventory\utils.py first seen with mtime 1727536031.107679
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\base.py first seen with mtime 1727535194.0490603
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\ciphers\base.py first seen with mtime 1727535808.678543
DEBUG 2024-09-28 09:13:45,539 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\html\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,539 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\html\entities.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1727535190.9506485
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\asyncio\lock.py first seen with mtime 1727536050.6695585
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1727535193.9360578
DEBUG 2024-09-28 09:13:45,539 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\difflib.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,539 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1727535192.0215633
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\response.py first seen with mtime 1727535194.0267472
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\postgresql\schema.py first seen with mtime 1727535193.8754034
DEBUG 2024-09-28 09:13:45,540 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1727535193.7119615
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\fields.py first seen with mtime 1727535193.946238
DEBUG 2024-09-28 09:13:45,540 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\concurrent\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1727535191.605697
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1727535794.5527532
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\__init__.py first seen with mtime 1727535190.57866
DEBUG 2024-09-28 09:13:45,540 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\commands\redismodules.py first seen with mtime 1727536050.67731
DEBUG 2024-09-28 09:13:45,540 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\xml\dom\minidom.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,541 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1727535794.7597082
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1727535193.73222
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\metadata.py first seen with mtime 1727535794.5572553
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1727535794.7588406
DEBUG 2024-09-28 09:13:45,541 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\unicodedata.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\decrepit\ciphers\algorithms.py first seen with mtime 1727535808.6654422
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\__init__.py first seen with mtime 1727535194.0172956
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\decorators.py first seen with mtime 1727535194.0641093
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1727535193.6707332
DEBUG 2024-09-28 09:13:45,541 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\move.py first seen with mtime 1727535193.7099671
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1727535194.051099
DEBUG 2024-09-28 09:13:45,542 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1727535193.9042606
DEBUG 2024-09-28 09:13:45,542 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\logging\config.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\permissions.py first seen with mtime 1727535794.5622416
DEBUG 2024-09-28 09:13:45,542 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,542 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\select.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1727535193.279362
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\inventory\user_inventory\models.py first seen with mtime 1727535403.1126995
DEBUG 2024-09-28 09:13:45,542 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\backends\django.py first seen with mtime 1727535194.0286362
DEBUG 2024-09-28 09:13:45,543 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:13:45,543 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1727535189.2591424
DEBUG 2024-09-28 09:13:45,543 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\validators.py first seen with mtime 1727535794.5740092
DEBUG 2024-09-28 09:13:45,543 autoreload File D:\New folder\Inventory\env\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1727535534.4146316
DEBUG 2024-09-28 09:13:45,543 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1727535194.0500429
DEBUG 2024-09-28 09:13:45,543 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\utils.py first seen with mtime 1727535808.7023733
